,open,high,low,close,volume,datetime
121,269.03,269.205,269.02,269.145,4489,2021-10-18 15:09:00
122,269.11,269.445,269.11,269.44,15740,2021-10-18 15:10:00
123,269.39,269.39,269.1201,269.17,4209,2021-10-18 15:11:00
124,269.1,269.3176,269.1,269.25,7136,2021-10-18 15:12:00
125,269.27,269.33,268.985,269.03,11750,2021-10-18 15:13:00
126,269.03,269.32,269.03,269.22,5396,2021-10-18 15:14:00
127,269.31,269.325,269.06,269.325,4676,2021-10-18 15:15:00
128,269.37,269.45,269.28,269.45,6990,2021-10-18 15:16:00
129,269.5,269.83,269.43,269.52,17384,2021-10-18 15:17:00
130,269.5,269.715,269.465,269.64,7501,2021-10-18 15:18:00
131,269.64,269.94,269.59,269.93,3095,2021-10-18 15:19:00
132,269.91,269.91,269.67,269.785,3247,2021-10-18 15:20:00
133,269.78,269.78,269.5,269.6,3600,2021-10-18 15:21:00
134,269.55,269.9328,269.545,269.865,3462,2021-10-18 15:22:00
135,269.86,270.12,269.86,270.0795,14999,2021-10-18 15:23:00
136,270.08,270.2,270.0,270.13,7938,2021-10-18 15:24:00
137,270.065,270.19,270.05,270.05,13164,2021-10-18 15:25:00
138,270.085,270.085,269.46,269.46,5562,2021-10-18 15:26:00
139,269.44,269.6747,269.44,269.475,1800,2021-10-18 15:27:00
140,269.33,269.38,268.94,268.97,3100,2021-10-18 15:28:00
141,269.07,269.07,268.905,268.96,4779,2021-10-18 15:29:00
142,269.04,269.21,268.99,269.165,1843,2021-10-18 15:30:00
143,269.23,269.39,269.22,269.36,1300,2021-10-18 15:31:00
144,269.3,269.31,269.27,269.27,750,2021-10-18 15:32:00
145,269.29,269.37,269.29,269.37,280,2021-10-18 15:33:00
146,269.2,269.2,269.2,269.2,100,2021-10-18 15:34:00
147,269.2001,269.47,269.2001,269.32,750,2021-10-18 15:35:00
148,269.2101,269.24,269.13,269.13,500,2021-10-18 15:36:00
149,269.1782,269.2,269.15,269.2,600,2021-10-18 15:37:00
150,269.2,269.4599,269.2,269.385,1543,2021-10-18 15:38:00
151,269.32,269.5,269.32,269.46,3300,2021-10-18 15:39:00
152,269.46,269.5,269.4,269.46,4125,2021-10-18 15:40:00
153,269.436,269.66,269.41,269.41,3142,2021-10-18 15:41:00
154,269.33,269.36,269.33,269.35,400,2021-10-18 15:42:00
155,269.37,269.77,269.37,269.59,5854,2021-10-18 15:43:00
156,269.68,269.68,269.58,269.65,5150,2021-10-18 15:44:00
157,269.72,269.86,269.69,269.76,629,2021-10-18 15:45:00
158,269.65,269.65,269.65,269.65,362,2021-10-18 15:46:00
159,269.65,269.74,269.625,269.625,1357,2021-10-18 15:48:00
160,269.635,269.635,269.635,269.635,100,2021-10-18 15:49:00
161,269.645,269.645,269.515,269.515,1300,2021-10-18 15:50:00
162,269.51,269.63,269.4745,269.63,924,2021-10-18 15:51:00
163,269.575,269.68,269.575,269.645,1173,2021-10-18 15:52:00
164,269.6406,269.6406,269.54,269.54,1000,2021-10-18 15:53:00
165,269.54,269.62,269.54,269.62,1773,2021-10-18 15:54:00
166,269.64,269.75,269.63,269.64,1900,2021-10-18 15:55:00
167,269.68,269.8076,269.68,269.8076,700,2021-10-18 15:56:00
168,269.825,269.825,269.805,269.81,500,2021-10-18 15:57:00
169,269.6292,269.68,269.55,269.675,1615,2021-10-18 15:58:00
170,269.69,269.72,269.5441,269.5441,1237,2021-10-18 15:59:00
171,269.605,269.605,269.45,269.595,1596,2021-10-18 16:00:00
172,269.61,269.675,269.605,269.63,1722,2021-10-18 16:01:00
173,269.6321,269.65,269.6321,269.65,400,2021-10-18 16:02:00
174,269.65,269.69,269.59,269.615,600,2021-10-18 16:03:00
175,269.68,269.8099,269.68,269.72,601,2021-10-18 16:04:00
176,269.7,269.7,269.6583,269.6583,300,2021-10-18 16:05:00
177,269.73,269.7999,269.7,269.7,800,2021-10-18 16:06:00
178,269.64,269.65,269.64,269.65,482,2021-10-18 16:07:00
179,269.57,269.67,269.57,269.67,650,2021-10-18 16:08:00
180,269.72,269.76,269.71,269.76,1196,2021-10-18 16:09:00
181,269.76,270.0,269.76,270.0,2250,2021-10-18 16:10:00
182,270.04,270.04,269.88,269.88,1300,2021-10-18 16:11:00
183,269.66,269.66,269.645,269.645,500,2021-10-18 16:12:00
184,269.61,269.71,269.61,269.71,1036,2021-10-18 16:13:00
185,269.82,269.8899,269.73,269.825,1970,2021-10-18 16:14:00
186,269.88,269.9458,269.88,269.9458,330,2021-10-18 16:15:00
187,269.89,269.89,269.6501,269.6501,1030,2021-10-18 16:16:00
188,269.71,269.78,269.64,269.78,955,2021-10-18 16:17:00
189,269.78,269.78,269.72,269.78,450,2021-10-18 16:19:00
190,269.75,269.87,269.75,269.87,600,2021-10-18 16:20:00
191,269.83,269.9,269.8273,269.9,554,2021-10-18 16:21:00
192,269.91,269.91,269.89,269.89,300,2021-10-18 16:22:00
193,269.89,269.95,269.89,269.95,512,2021-10-18 16:23:00
194,269.8599,269.87,269.8599,269.87,400,2021-10-18 16:24:00
195,269.87,270.1686,269.87,270.1347,1651,2021-10-18 16:25:00
196,270.15,270.16,270.0201,270.0201,600,2021-10-18 16:26:00
197,270.02,270.14,270.02,270.14,652,2021-10-18 16:28:00
198,270.14,270.31,270.14,270.2851,2600,2021-10-18 16:29:00
199,270.2902,270.2902,270.041,270.041,1300,2021-10-18 16:30:00
200,270.02,270.1599,270.02,270.1599,800,2021-10-18 16:31:00
201,270.0,270.02,269.92,270.02,837,2021-10-18 16:32:00
202,270.04,270.04,270.04,270.04,300,2021-10-18 16:33:00
203,270.09,270.1321,270.09,270.1321,300,2021-10-18 16:34:00
204,270.15,270.26,270.15,270.26,909,2021-10-18 16:35:00
205,270.296,270.46,270.29,270.46,3571,2021-10-18 16:36:00
206,270.35,270.39,270.35,270.38,1399,2021-10-18 16:37:00
207,270.42,270.68,270.42,270.6,9140,2021-10-18 16:38:00
208,270.635,270.88,270.61,270.85,4040,2021-10-18 16:39:00
209,270.98,270.98,270.77,270.9,2434,2021-10-18 16:40:00
210,270.95,270.98,270.72,270.73,2700,2021-10-18 16:41:00
211,270.66,270.68,270.59,270.59,2100,2021-10-18 16:42:00
212,270.645,270.8544,270.645,270.71,1740,2021-10-18 16:43:00
213,270.71,270.845,270.7,270.845,1350,2021-10-18 16:44:00
214,270.785,270.785,270.65,270.65,700,2021-10-18 16:45:00
215,270.79,270.97,270.79,270.97,1789,2021-10-18 16:46:00
216,270.94,270.94,270.91,270.94,900,2021-10-18 16:47:00
217,270.86,270.95,270.83,270.86,2200,2021-10-18 16:48:00
218,270.79,270.84,270.73,270.83,1430,2021-10-18 16:49:00
219,270.775,270.8,270.65,270.66,1250,2021-10-18 16:50:00
220,270.5563,270.5563,270.45,270.53,3200,2021-10-18 16:51:00
221,270.48,270.57,270.48,270.54,3341,2021-10-18 16:52:00
222,270.6,270.72,270.6,270.72,1015,2021-10-18 16:53:00
223,270.69,270.69,270.69,270.69,125,2021-10-18 16:54:00
224,270.6402,270.7256,270.64,270.7256,2975,2021-10-18 16:55:00
225,270.64,270.69,270.41,270.45,1388,2021-10-18 16:56:00
226,270.41,270.41,270.16,270.1883,2115,2021-10-18 16:57:00
227,270.32,270.33,270.19,270.23,1350,2021-10-18 16:58:00
228,270.27,270.32,270.07,270.14,1548,2021-10-18 16:59:00
229,270.15,270.15,270.0001,270.01,3335,2021-10-18 17:00:00
230,270.08,270.16,270.0,270.13,5384,2021-10-18 17:01:00
231,270.13,270.21,270.0,270.2,7917,2021-10-18 17:02:00
232,270.2,270.2,270.14,270.19,740,2021-10-18 17:03:00
233,270.04,270.26,270.04,270.25,1416,2021-10-18 17:04:00
234,270.185,270.25,270.03,270.03,1300,2021-10-18 17:05:00
235,270.105,270.105,269.955,270.0223,1092,2021-10-18 17:06:00
236,269.975,270.03,269.94,270.03,1227,2021-10-18 17:07:00
237,270.03,270.09,270.01,270.09,1034,2021-10-18 17:08:00
238,270.01,270.06,269.97,270.03,2090,2021-10-18 17:09:00
239,270.06,270.25,270.06,270.2,1491,2021-10-18 17:10:00
240,270.3,270.46,270.3,270.42,667,2021-10-18 17:11:00
241,270.48,270.585,270.48,270.585,450,2021-10-18 17:12:00
242,270.6,270.84,270.59,270.83,1835,2021-10-18 17:13:00
243,270.88,271.0,270.88,270.97,13441,2021-10-18 17:14:00
244,270.96,271.1542,270.93,271.1542,3652,2021-10-18 17:15:00
245,270.925,271.0055,270.925,270.959,850,2021-10-18 17:16:00
246,271.01,271.02,271.01,271.02,200,2021-10-18 17:17:00
247,271.01,271.05,270.94,271.03,2398,2021-10-18 17:18:00
248,271.0361,271.0361,270.93,270.93,2003,2021-10-18 17:19:00
249,270.88,270.88,270.77,270.8336,2403,2021-10-18 17:20:00
250,270.85,270.94,270.73,270.8951,2115,2021-10-18 17:21:00
251,270.99,271.05,270.91,270.9896,884,2021-10-18 17:22:00
252,271.049,271.11,271.01,271.0824,1844,2021-10-18 17:23:00
253,271.04,271.12,271.04,271.085,355,2021-10-18 17:24:00
254,270.775,270.775,270.67,270.67,700,2021-10-18 17:25:00
255,270.88,270.88,270.88,270.88,100,2021-10-18 17:26:00
256,270.79,270.86,270.79,270.86,220,2021-10-18 17:28:00
257,270.81,270.88,270.71,270.71,1226,2021-10-18 17:29:00
258,270.7201,270.82,270.7201,270.74,300,2021-10-18 17:30:00
259,270.7625,270.763,270.75,270.763,1200,2021-10-18 17:31:00
260,270.75,270.92,270.75,270.92,1958,2021-10-18 17:32:00
261,270.86,270.86,270.7391,270.7391,863,2021-10-18 17:33:00
262,270.915,270.915,270.915,270.915,350,2021-10-18 17:34:00
263,270.83,270.8605,270.76,270.8605,425,2021-10-18 17:35:00
264,270.9,270.9,270.6,270.703,4122,2021-10-18 17:36:00
265,270.76,270.76,270.64,270.64,700,2021-10-18 17:37:00
266,270.45,270.52,270.45,270.51,800,2021-10-18 17:39:00
267,270.505,270.505,270.45,270.455,300,2021-10-18 17:40:00
268,270.34,270.56,270.34,270.5595,700,2021-10-18 17:41:00
269,270.5,270.56,270.5,270.56,700,2021-10-18 17:42:00
270,270.57,270.57,270.452,270.452,1241,2021-10-18 17:43:00
271,270.53,270.73,270.53,270.73,1472,2021-10-18 17:44:00
272,270.695,270.695,270.65,270.68,700,2021-10-18 17:45:00
273,270.665,270.665,270.6466,270.6466,347,2021-10-18 17:46:00
274,270.71,270.86,270.71,270.79,2500,2021-10-18 17:47:00
275,270.89,270.93,270.82,270.9296,1245,2021-10-18 17:48:00
276,270.93,270.98,270.88,270.89,1300,2021-10-18 17:49:00
277,270.88,271.04,270.88,271.04,3828,2021-10-18 17:50:00
278,270.944,270.944,270.75,270.793,862,2021-10-18 17:51:00
279,270.6677,270.79,270.6677,270.6858,1150,2021-10-18 17:53:00
280,270.6983,270.84,270.6983,270.84,200,2021-10-18 17:54:00
281,270.98,270.98,270.7148,270.765,670,2021-10-18 17:55:00
282,270.78,270.83,270.78,270.83,300,2021-10-18 17:56:00
283,270.8995,270.9646,270.85,270.85,426,2021-10-18 17:57:00
284,270.89,270.9,270.78,270.83,1706,2021-10-18 17:58:00
285,270.87,270.87,270.87,270.87,242,2021-10-18 17:59:00
286,270.8201,270.8201,270.8,270.8,200,2021-10-18 18:01:00
287,270.72,270.82,270.6799,270.7978,843,2021-10-18 18:02:00
288,270.91,270.91,270.91,270.91,100,2021-10-18 18:03:00
289,270.8801,270.92,270.8801,270.89,1250,2021-10-18 18:04:00
290,270.89,270.91,270.87,270.87,400,2021-10-18 18:05:00
291,270.81,270.84,270.81,270.815,400,2021-10-18 18:06:00
292,270.85,270.85,270.74,270.74,608,2021-10-18 18:07:00
293,270.6218,270.6218,270.6218,270.6218,210,2021-10-18 18:08:00
294,270.6743,270.6743,270.6743,270.6743,500,2021-10-18 18:09:00
295,270.67,270.74,270.61,270.74,1600,2021-10-18 18:10:00
296,270.78,270.78,270.78,270.78,100,2021-10-18 18:11:00
297,270.72,271.0,270.72,271.0,3927,2021-10-18 18:12:00
298,271.0,271.18,271.0,271.17,3650,2021-10-18 18:13:00
299,271.17,271.17,271.065,271.1444,800,2021-10-18 18:14:00
300,271.0635,271.48,271.0635,271.15,4919,2021-10-18 18:15:00
301,271.2962,271.2962,271.2962,271.2962,200,2021-10-18 18:16:00
302,271.28,271.2837,271.27,271.2837,1200,2021-10-18 18:17:00
303,271.25,271.25,271.1841,271.215,3415,2021-10-18 18:18:00
304,271.205,271.24,271.12,271.18,800,2021-10-18 18:19:00
305,271.135,271.18,271.135,271.18,300,2021-10-18 18:20:00
306,271.2899,271.29,271.2598,271.2598,605,2021-10-18 18:21:00
307,271.35,271.35,271.295,271.295,2985,2021-10-18 18:22:00
308,271.343,271.43,271.343,271.3702,700,2021-10-18 18:23:00
309,271.315,271.5754,271.315,271.5591,1967,2021-10-18 18:24:00
310,271.4986,271.4986,271.415,271.415,500,2021-10-18 18:25:00
311,271.425,271.4272,271.33,271.4272,1100,2021-10-18 18:26:00
312,271.4399,271.5676,271.4399,271.53,740,2021-10-18 18:27:00
313,271.53,271.6,271.3652,271.3652,6263,2021-10-18 18:28:00
314,271.3786,271.5,271.3786,271.4275,1090,2021-10-18 18:29:00
315,271.3946,271.45,271.38,271.43,1100,2021-10-18 18:30:00
316,271.4693,271.53,271.425,271.53,650,2021-10-18 18:31:00
317,271.545,271.545,271.5,271.54,600,2021-10-18 18:32:00
318,271.59,271.63,271.59,271.63,600,2021-10-18 18:33:00
319,271.809,271.809,271.7288,271.7288,310,2021-10-18 18:34:00
320,271.82,271.89,271.82,271.88,500,2021-10-18 18:35:00
321,271.89,271.99,271.8505,271.9104,1100,2021-10-18 18:36:00
322,271.99,272.0639,271.955,272.02,15767,2021-10-18 18:37:00
323,272.03,272.05,271.985,271.985,2000,2021-10-18 18:38:00
324,271.965,272.02,271.96,272.02,1200,2021-10-18 18:39:00
325,272.05,272.05,271.93,272.0,800,2021-10-18 18:40:00
326,271.9389,271.9746,271.9389,271.9746,500,2021-10-18 18:41:00
327,271.94,271.95,271.86,271.86,890,2021-10-18 18:42:00
328,271.81,271.91,271.68,271.91,2377,2021-10-18 18:43:00
329,271.89,271.935,271.89,271.93,500,2021-10-18 18:44:00
330,271.8601,271.95,271.8601,271.95,6097,2021-10-18 18:45:00
331,271.925,271.96,271.86,271.86,1061,2021-10-18 18:46:00
332,271.93,272.0,271.93,272.0,2042,2021-10-18 18:47:00
333,272.0,272.1899,271.99,272.1796,1950,2021-10-18 18:48:00
334,272.14,272.26,272.14,272.26,1451,2021-10-18 18:49:00
335,272.1832,272.36,272.175,272.3092,2900,2021-10-18 18:50:00
336,272.33,272.35,272.25,272.3381,1706,2021-10-18 18:51:00
337,272.25,272.2684,272.18,272.23,1915,2021-10-18 18:52:00
338,272.19,272.42,272.19,272.3301,1949,2021-10-18 18:53:00
339,272.345,272.44,272.28,272.38,927,2021-10-18 18:54:00
340,272.35,272.56,272.35,272.52,1847,2021-10-18 18:55:00
341,272.54,272.54,272.34,272.34,1500,2021-10-18 18:56:00
342,272.34,272.4,272.34,272.38,400,2021-10-18 18:57:00
343,272.365,272.46,272.34,272.37,3090,2021-10-18 18:58:00
344,272.36,272.36,272.36,272.36,100,2021-10-18 18:59:00
345,272.305,272.47,272.305,272.47,5310,2021-10-18 19:00:00
346,272.47,272.47,272.4,272.405,1799,2021-10-18 19:01:00
347,272.41,272.411,272.365,272.39,2155,2021-10-18 19:02:00
348,272.42,272.5,272.42,272.465,1360,2021-10-18 19:03:00
349,272.46,272.55,272.46,272.55,500,2021-10-18 19:04:00
350,272.4875,272.5,272.45,272.5,2057,2021-10-18 19:05:00
351,272.48,272.55,272.44,272.525,1903,2021-10-18 19:06:00
352,272.54,272.6,272.54,272.55,1800,2021-10-18 19:07:00
353,272.5,272.5,272.4,272.43,2050,2021-10-18 19:08:00
354,272.46,272.5,272.435,272.48,1000,2021-10-18 19:09:00
355,272.5345,272.6,272.5,272.6,2664,2021-10-18 19:10:00
356,272.59,272.77,272.59,272.69,8888,2021-10-18 19:11:00
357,272.72,272.795,272.72,272.775,2143,2021-10-18 19:12:00
358,272.79,273.0,272.71,272.72,21964,2021-10-18 19:13:00
359,272.6991,272.985,272.695,272.985,4054,2021-10-18 19:14:00
360,272.9651,273.03,272.965,273.0,2298,2021-10-18 19:15:00
361,273.0618,273.251,272.99,273.251,6835,2021-10-18 19:16:00
362,273.27,273.34,273.21,273.26,2867,2021-10-18 19:17:00
363,273.28,273.31,273.197,273.26,4855,2021-10-18 19:18:00
364,273.28,273.385,273.28,273.385,2810,2021-10-18 19:19:00
365,273.31,273.4815,273.26,273.4815,4712,2021-10-18 19:20:00
366,273.43,273.48,273.335,273.405,4700,2021-10-18 19:21:00
367,273.47,273.5316,273.39,273.5316,4602,2021-10-18 19:22:00
368,273.635,273.635,273.445,273.485,3682,2021-10-18 19:23:00
369,273.43,273.49,273.295,273.36,1659,2021-10-18 19:24:00
370,273.36,273.55,273.36,273.55,5865,2021-10-18 19:25:00
371,273.51,273.55,273.34,273.44,5238,2021-10-18 19:26:00
372,273.46,273.59,273.415,273.52,1123,2021-10-18 19:27:00
373,273.54,273.55,273.49,273.525,1700,2021-10-18 19:28:00
374,273.48,273.6,273.48,273.53,2465,2021-10-18 19:29:00
375,273.53,273.7,273.38,273.64,6057,2021-10-18 19:30:00
376,273.59,273.88,273.5201,273.82,3717,2021-10-18 19:31:00
377,273.775,273.775,273.64,273.755,3000,2021-10-18 19:32:00
378,273.74,273.79,273.54,273.55,5772,2021-10-18 19:33:00
379,273.46,273.63,273.46,273.54,3132,2021-10-18 19:34:00
380,273.58,273.61,273.48,273.558,3630,2021-10-18 19:35:00
381,273.58,273.7984,273.58,273.7984,2703,2021-10-18 19:36:00
382,273.8,273.95,273.77,273.95,4479,2021-10-18 19:37:00
383,273.88,273.9,273.79,273.84,5250,2021-10-18 19:38:00
384,273.81,273.99,273.81,273.95,8494,2021-10-18 19:39:00
385,273.92,274.17,273.9,274.1499,8144,2021-10-18 19:40:00
386,274.105,274.105,273.96,274.02,9575,2021-10-18 19:41:00
387,274.02,274.0999,273.95,274.06,3444,2021-10-18 19:42:00
388,274.015,274.04,273.865,273.975,6039,2021-10-18 19:43:00
389,273.995,274.02,273.93,273.93,7631,2021-10-18 19:44:00
390,273.935,274.07,273.865,273.935,13596,2021-10-18 19:45:00
391,273.93,273.97,273.88,273.9054,9853,2021-10-18 19:46:00
392,273.85,273.9,273.82,273.9,3463,2021-10-18 19:47:00
393,273.8,273.8,273.535,273.615,5348,2021-10-18 19:48:00
394,273.58,273.86,273.58,273.86,8519,2021-10-18 19:49:00
395,273.8,273.85,273.63,273.85,12584,2021-10-18 19:50:00
396,273.8,273.94,273.72,273.91,15067,2021-10-18 19:51:00
397,273.85,274.1,273.85,274.1,13747,2021-10-18 19:52:00
398,274.105,274.3,274.05,274.05,14067,2021-10-18 19:53:00
399,274.08,274.2,273.91,274.1,18331,2021-10-18 19:54:00
400,274.1,274.16,273.95,274.16,19665,2021-10-18 19:55:00
401,274.14,274.83,274.13,274.76,40095,2021-10-18 19:56:00
402,274.76,274.81,274.29,274.36,29446,2021-10-18 19:57:00
403,274.355,274.43,274.3,274.34,22825,2021-10-18 19:58:00
404,274.395,274.47,274.005,274.44,67257,2021-10-18 19:59:00
405,274.23,274.23,274.23,274.23,135736,2021-10-18 20:00:00
406,274.23,274.23,274.23,274.23,17628,2021-10-18 20:01:00
407,274.23,274.23,274.23,274.23,1929,2021-10-18 20:05:00
